cid	smiles	desc
42376	COC1=CN(C2=CC=CC(N3CCC(F)(F)C3)=C2F)N=C(C2=CC=NN2C2=CC=CC=C2)C1=O	COC1=CN(C2=CC=CC(Br)=C2F)N=C(C2=CC=NN2C2=CC=CC=C2)C1=O.FC1(F)CCNC1.C1COCCO1.CC(C)(C)[O-].CC1(C)C2=CC=CC(P(C3=CC=CC=C3)C3=CC=CC=C3)=C2OC2=C(P(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C21.Cl.O=C(/C=C/C1=CC=CC=C1)/C=C/C1=CC=CC=C1.O=C(/C=C/C1=CC=CC=C1)/C=C/C1=CC=CC=C1.O=C(/C=C/C1=CC=CC=C1)/C=C/C1=CC=CC=C1.O=C([O-])O.[Na+].[Na+].[Pd].[Pd]
42377	CC1=CC(S(=O)(=O)N(C)CC(O)(CO)C2=CC=CC=C2)=C(C)C=C1	CC(=O)OCC(O)(CN(C)S(=O)(=O)C1=C(C)C=CC(C)=C1)C1=CC=CC=C1.CCN(CC)CC.CO.O
42378	COC(=O)C(C)(C(=O)OC)C(CC1=C(N)C=CC(C(F)(F)F)=C1)C1=CC=C(OC)C=C1	COC(=O)C(C)(C(=O)OC)C(CC1=C([N+](=O)[O-])C=CC(C(F)(F)F)=C1)C1=CC=C(OC)C=C1.CCOC(C)=O.CO.Cl.O=C([O-])[O-].[K+].[K+]
42379	CNC(=O)C1=C(F)C=CC=C1F	CN.O=C(O)C1=C(F)C=CC=C1F.CCN(C(C)C)C(C)C.Cl.O=C(N1C=CN=C1)N1C=CN=C1
42380	CC(NC1=CC(C2=C(NC(=O)C3=CC=CC(CSCCC(=O)OC(C)(C)C)=C3)C=CC(N3CCCCC3)=C2)=NC=N1)C1=CC(C(F)(F)F)=CC=C1	CC(C)(C)OC(=O)CCSCC1=CC(C(=O)O)=CC=C1.CC(NC1=CC(C2=C(N)C=CC(N3CCCCC3)=C2)=NC=N1)C1=CC(C(F)(F)F)=CC=C1.CCN=C=NCCCN(C)C.CN(C)C1=CC=NC=C1.Cl.ClCCl
42381	CC(C)(C)NC(=O)C1=CC=CC=C1	CC(C)(C)N.O=C(Cl)C1=CC=CC=C1.CCOC(C)=O
42382	CN(C)CCNC(=O)C1=CC([N+](=O)[O-])=C(Cl)C=C1	CN(C)CCN.O=C(Cl)C1=CC([N+](=O)[O-])=C(Cl)C=C1.C1CCOC1.O=C([O-])O.[Na+]
42383	COC(=O)C1=CC2=CC(Cl)=CC(N)=C2OCC1	COC(=O)C1=CC2=C(OCC1)C([N+](=O)[O-])=CC(Cl)=C2.CO.O.[Cl-].[Fe].[NH4+]
42384	C=CCOC1=CC2=C(C=C1)N=C(C#N)S2	C=CCBr.N#CC1=NC2=C(C=C(O)C=C2)S1.CN(C)C=O.O.O=C([O-])[O-].[K+].[K+]
42385	O=C(COC1=NC=C(C(=O)NC2=CC=C(F)C=C2)C=N1)NC1=CC=C([N+](=O)[O-])C=C1	NC1=CC=C([N+](=O)[O-])C=C1.O=C(O)COC1=NC=C(C(=O)NC2=CC=C(F)C=C2)C=N1.CO.ClCCl
42386	CC1(C)OCC(C(CNCC2=CC=CC=C2)C2=CC(Cl)=C(Cl)C=C2)O1	CC1(C)OCC(C(CN)C2=CC(Cl)=C(Cl)C=C2)O1.O=CC1=CC=CC=C1.CC1=CC=CC=C1
42387	CCCCCN1C(=O)C(CCC(=O)O)(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C21	CCCCCN1C(=O)C(CCC(=O)OC)(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C21.CO.[Na+].[OH-]
42388	O=C(N[C@@H](CC1=CC=CC=C1)C(=O)OC1=CC=C([N+](=O)[O-])C=C1)OCC1=CC=CC=C1	O=C(N[C@@H](CC1=CC=CC=C1)C(=O)O)OCC1=CC=CC=C1.O=[N+]([O-])C1=CC=C(O)C=C1.CCOC(C)=O.[C-]#[N+]C(C)C
42389	CC(C)(C)OC(=O)N1CCC[C@H]1COC1=CC2=C(C=C1)SC(C1=C(Br)C=NC(NCCN3C(=O)NC(=O)C3(C)C)=N1)=C2	CC(C)(C)OC(=O)N1CCC[C@H]1COC1=CC2=C(C=C1)SC(C1=C(Br)C=NC(Cl)=N1)=C2.CC1(C)C(=O)NC(=O)N1CCN.CCN(CC)CC.CCOC(C)=O.CC1=CC=CC=C1
42390	CC(C)[Si](OCC1=CC(Cl)=CC(Cl)=C1)(C(C)C)C(C)C	CC(C)[Si](OS(=O)(=O)C(F)(F)F)(C(C)C)C(C)C.OCC1=CC(Cl)=CC(Cl)=C1.CC1=CC=CC(C)=N1.ClCCl.O
42391	CCOC(=O)N1CCN(CC2=CC=C(O)C3=NC=CC=C23)CC1	CCOC(=O)N1CCNCC1.OC1=CC=C(CCl)C2=CC=CN=C12.CCN(C(C)C)C(C)C.Cl.ClC(Cl)Cl
42392	COC1=C2CCN(C(=O)OC(C)(C)C)C2=CC(C(=O)O)=C1	COC(=O)C1=CC(OC)=C2CCN(C(=O)OC(C)(C)C)C2=C1.C1CCOC1.CO.[K+].[OH-]
42393	CN(CC1=CC(C2=CN=C(N3CCC(C(=O)N(C)C4CCCCC4)CC3)N=C2)=CC=C1)C(=O)CNC(=O)OC(C)(C)C	CN(CC1=CC(C2=CN=C(N3CCC(C(=O)O)CC3)N=C2)=CC=C1)C(=O)CNC(=O)OC(C)(C)C.CNC1CCCCC1.CCN=C=NCCCN(C)C.Cl.ClCCl.ON1N=NC2=CC=CC=C21
42394	CCCCCC1(C=O)CC2=C(C1)C(C)(C)CCC2(C)C	CCCCCC1(CO)CC2=C(C1)C(C)(C)CCC2(C)C.CCN(CC)CC.CS(C)=O.ClCCl.O=C(Cl)C(=O)Cl
42395	COC1=C(N)C(NC2=C(F)C=C(I)C=C2)=C2C=NN(C(=O)OC(C)(C)C)C2=C1	COC1=C([N+](=O)[O-])C(NC2=C(F)C=C(I)C=C2)=C2C=NN(C(=O)OC(C)(C)C)C2=C1.C1CCOC1.C1COCCO1.O.O=C([O-])O.O=S([O-])S(=O)[O-].[Na+].[Na+].[Na+]
42396	CC1=CC=C(S(=O)(=O)OC[C@@](O)(CNC(=O)C2=C(N)N(C3=CC=C(F)C=C3)N=C2)C(F)(F)F)C=C1	CC1=CC=C(S(=O)(=O)Cl)C=C1.NC1=C(C(=O)NC[C@](O)(CO)C(F)(F)F)C=NN1C1=CC=C(F)C=C1.ClCCl.C1=CC=NC=C1
42397	CCCCCCCCCCCCCCC1=CC(C(=O)O)=CN1	CCCCCCCCCCCCCCC1=CC(C(=O)OCC)=CN1.CCO.[Na+].[OH-]
42398	OC1CCN(CCOCCC2=CC=C3OC=CC3=C2)C1	O=C(COCCC1=CC=C2OC=CC2=C1)N1CCC(O)C1.C1CCOC1.CCOC(C)=O.Cl.O.[Na+].[OH-]
42399	CCOC(=O)N1CCN(C(=O)C(CC2=CC=CC=C2OS(=O)(=O)C(F)(F)F)NC(=O)C2=NC3=CC=CC=C3C(OC)=C2)CC1	CCOC(=O)N1CCN(C(=O)C(CC2=CC=CC=C2O)NC(=O)C2=NC3=CC=CC=C3C(OC)=C2)CC1.O=S(=O)(OS(=O)(=O)C(F)(F)F)C(F)(F)F.CCN(CC)CC.CN(C)C1=CC=CC=N1
42400	CCOC(=O)COC1=CC=CC=C1C=O	CCO.O=CC1=CC=CC=C1OCC(=O)O.CC1=CC=CC=C1.O.O=S(=O)(O)O
42401	CC1=C(C(=O)NC2=CC=C(C3=CC4=C(C=C3)CN(C3CCCC(C(=O)O)C3)C4=O)C=C2)N=C(C2=CC=CC=C2)O1	COC(=O)C1CCCC(N2CC3=C(C=C(C4=CC=C(NC(=O)C5=C(C)OC(C6=CC=CC=C6)=N5)C=C4)C=C3)C2=O)C1.CC(C)[C@@H](C(=O)O)N1CC2=C(C=C(C3=CC=C(NC(=O)C4=CC=CC=C4)C=C3)C=C2)C1=O
42402	CC1(C)[C@@H]2CC[C@@]1(C)C1=C2C(=O)N(CC(F)(F)F)N1CC1=CC=CC=C1	BrCC1=CC=CC=C1.CC1(C)[C@@H]2CC[C@@]1(C)C1=C2C(=O)N(CC(F)(F)F)N1.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)C=O.ClCCl.[I-]
42403	CCCOC1=C(OC)C=CC(C2=CC=CC3=C2CCC3=O)=C1OC	CCCBr.COC1=C(O)C(OC)=C(C2=CC=CC3=C2CCC3=O)C=C1.CC#N.O=C([O-])[O-].[K+].[K+]
42404	CNCC1=CC(C2=CC=C(CC3SC(=O)NC3=O)C=C2)=CC=C1	CN(CC1=CC(C2=CC=C(CC3SC(=O)NC3=O)C=C2)=CC=C1)C(=O)OC(C)(C)C.ClCCl.O=C(O)C(F)(F)F.O=C([O-])[O-].[K+].[K+]
42405	N#CCCC(N=[N+]=[N-])C(=O)Cl	N#CCCC(N=[N+]=[N-])C(=O)O.O=C(Cl)C(=O)Cl.CN(C)C=O.ClCCl
42406	CC1=CC2=C(N=C1)C(C#N)CCC2	CC1=CC2=C(N=C1)C(C(N)=O)CCC2.C1=CC=NC=C1
42407	COC1=C([N+](=O)[O-])C(O)=C(I)C=C1	COC1=CC=CC(O)=C1[N+](=O)[O-].II.O=C([O-])O.[Na+]
42408	COC1=CC=C(CNC2=CC(F)=CC(CO)=C2)C=C1	COC1=CC=C(CNC2=CC(F)=CC(C=O)=C2)C=C1.CCO.CO.[BH4-].[Cl-].[NH4+].[Na+]
42409	CCN1CC2=CC=CN=C2C1	CCI.C1=CN=C2CNCC2=C1.C1CCOC1.[H-].[Na+]
42410	O=CC1=C(F)C=C(O)C=C1	COC1=CC(F)=C(C=O)C=C1.CC1=CC=CC=C1.O.[Al+3].[Cl-].[Cl-].[Cl-].[I-].[K+]
42411	O=C(O)C1=CC([N+](=O)[O-])=C(SCCO)C=C1	O=C(O)C1=CC([N+](=O)[O-])=C(F)C=C1.OCCS.CN(C)C=O.O=C([O-])[O-].[K+].[K+]
42412	O=C(O)C1=CC=CC(CN2CN(C3=CC=C(F)C=C3)C3(CCN(CCCN4C(=O)N(C5CC5)C5=CC=CC=C54)CC3)C2=O)=C1	CC(C)(C)OC(=O)C1=CC=CC(CN2CN(C3=CC=C(F)C=C3)C3(CCN(CCCN4C(=O)N(C5CC5)C5=CC=CC=C54)CC3)C2=O)=C1.C1COCCO1.Cl
42413	CC1=C(N2N=C(O)C3=C(C(=O)C4=C(C=C(Cl)C=C4)N3)C2=O)C=CC(O)=C1	COC1=CC(C)=C(N2N=C(O)C3=C(C(=O)C4=C(C=C(Cl)C=C4)N3)C2=O)C=C1.CS(=O)(=O)O.C[N+](C)(C)CCO.Cl.O.[OH-]
42414	O=C1NC(=O)N([C@H]2C[C@H](OCC3=CC=CC=C3)[C@@H](COC(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)O2)C=C1F	BrCC1=CC=CC=C1.O=C1NC(=O)N([C@H]2C[C@H](O)[C@@H](COC(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)O2)C=C1F.C1COCCO1.O.[K+].[OH-]
42415	C=CCC(CNC)C1C2=CC=CC=C2COC2=CC=CC=C21	C=CCC(C=O)C1C2=CC=CC=C2COC2=CC=CC=C21.CN.C1CCOC1.CO.Cl.ClCCl.O=C([O-])O.[BH3-]C#N.[Na+].[Na+]
42416	CC(C)NC(=O)NC1=C(Cl)C(Cl)=NN=C1	CC(C)N.O=C(NC1=C(Cl)C(Cl)=NN=C1)OC1=CC=CC=C1.C1CCOC1
42417	COC1=C(NC(=O)CCC2=CC=CC=C2)C=CC(B(O)O)=C1	CC(C)OB(OC(C)C)OC(C)C.COC1=C(NC(=O)CCC2=CC=CC=C2)C=CC(Br)=C1.C1CCOC1.CCCCCC.[Li][CH2]CCC
42418	OC1CCN(CC2=CC=CC=C2F)CC1	FC1=CC=CC=C1CBr.OC1CCNCC1.CCN(CC)CC.CN(C)C=O
42419	COCC(=O)NC[C@@H]1CN(C(=O)OC(C)(C)C)CCO[C@H]1C1=CC(Cl)=C(Cl)C=C1	CC(C)(C)OC(=O)N1CCO[C@@H](C2=CC(Cl)=C(Cl)C=C2)[C@H](CN)C1.COCC(=O)Cl.C1CCOC1.CCN(CC)CC
42420	CC1=C(C(=O)N2CCCC2)C=CC(C(=O)NC(CC(F)(F)F)C2=NC3=C(C=CC(Cl)=C3)N2)=C1	CC1=C(C(=O)N2CCCC2)C=CC(C(=O)O)=C1.NC(CC(F)(F)F)C1=NC2=C(C=CC(Cl)=C2)N1.C1CCOC1.CCN(C(C)C)C(C)C.CCO.CN(C)C(ON1N=NC2=CC=CC=C21)=[N+](C)C.ClCCl.ClCl.F[B-](F)(F)F
42421	COC1=C(CN2CCNCC2)C2=C(C=C1)C(=O)/C(=C/C1=NNC3=CC=CC=C31)O2	COC1=C(CN2CCN(C(=O)OC(C)(C)C)CC2)C2=C(C=C1)C(=O)/C(=C/C1=NNC3=CC=CC=C31)O2.ClCCl.O=C(O)C(F)(F)F
42422	CC(C)(C)NS(=O)(=O)C1=CC(I)=C(OCC2=CC=CC=C2)C=C1	CC(C)(C)N.O=S(=O)(Cl)C1=CC(I)=C(OCC2=CC=CC=C2)C=C1.CCCCCC.O
42423	CC(=O)N1CC(COC2=CC(F)=C(F)C=C2)C2C1CCN2C(=O)C(NC(=O)C(C)N(C)C(=O)OC(C)(C)C)C(C)(C)C	CC(=O)OC(C)=O.CC(C(=O)NC(C(=O)N1CCC2NCC(COC3=CC(F)=C(F)C=C3)C21)C(C)(C)C)N(C)C(=O)OC(C)(C)C.CN(C)C1=CC=NC=C1.ClCCl
42424	COC1=C(OC)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1	COC1=C(OC)C(CSC2=NC3=CC=CC=C3N2)=NC=C1.O=C(OO)C1=CC=CC(Cl)=C1.ClCCl
42425	CC1=NC=C(CCCO)S1	COC(=O)CCC1=CN=C(C)S1.C1CCOC1.O.[Al+3].[H-].[H-].[H-].[H-].[Li+]
42426	CC1=CC=C(C2=CC=CC=C2C(=O)NC2=CC=C(C(=O)N(C)C3=CC=CC=C3OCCCCCNC(=O)OC3=CC=CC=C3)C=C2)C=C1	CC1=CC=C(C2=CC=CC=C2C(=O)NC2=CC=C(C(=O)N(C)C3=CC=CC=C3OCCCCCN)C=C2)C=C1.O=C(Cl)OC1=CC=CC=C1.ClCCl.C1=CC=NC=C1
42427	CCCS(=O)(=O)OCCN(C1CC1)S(=O)(=O)CCC	CCCS(=O)(=O)Cl.CCCS(=O)(=O)N(CCO)C1CC1.CN(C)C1=CC=NC=C1.ClCCl
42428	CCCCCCCC(=O)OC1=C(Br)C=C(C#N)C=C1Br	CCCCCCCC(=O)Cl.N#CC1=CC(Br)=C(O)C(Br)=C1.CCCC[N+](CCCC)(CCCC)CC1=CC=CC=C1.CC1=CC=CC=C1.O.[Cl-].[Cl-].[Na+]
42429	CCOC(=O)N1CCN(CC2=C(Cl)C=CC=C2Cl)CC1	CCOC(=O)N1CCNCC1.ClCC1=C(Cl)C=CC=C1Cl.CC(C)O.[Na+].[OH-]
42430	CC(C)(C)OC(=O)NCCCS(=O)C1=CC=NC=C1	CC(C)(C)OC(=O)NCCCSC1=CC=NC=C1.O=C(OO)C1=CC=CC(Cl)=C1.ClCCl
42431	COC(=O)C1=CC2=C(C=C1)N=C(N1CCC(CN(C(=O)OC(C)(C)C)[C@H](C)C3=CC=CC4=CC=CC=C43)C(C3=CC=CC(F)=C3)C1)N2	COC(=O)C1=CC2=C(C=C1)N=C(Cl)N2.C[C@H](C1=CC=CC2=CC=CC=C21)N(CC1CCNCC1C1=CC=CC(F)=C1)C(=O)OC(C)(C)C.CS(C)=O.O
42432	COC1=C(Cl)C=CC(C(C)(C)C2=CN=C(SCC3=C(F)C=C(OCC4=NN=NN4)C=C3F)N2C2=CC=C(F)C=C2)=C1	COC1=C(Cl)C=CC(C(C)(C)C2=CN=C(SCC3=C(F)C=C(OCC#N)C=C3F)N2C2=CC=C(F)C=C2)=C1.[N-]=[N+]=[N-].CN(C)C=O.[Cl-].[NH4+].[Na+]
42433	C1=CC=C(N2C3=CC=CC=C3N=C2C2=CC=C(C3=CC=C(N4C5=CC=CC=C5C5=CC=CC=C54)C=C3)C=C2)C=C1	BrC1=CC=C(N2C3=CC=CC=C3C3=CC=CC=C32)C=C1.CC1(C)OB(C2=CC=C(C3=NC4=CC=CC=C4N3C3=CC=CC=C3)C=C2)OC1(C)C.CCOC(C)=O.CN(C)C=O.[Cl][Pd][Cl].[F-].[Fe+2].[K+].C1=CC=C(P(C2=CC=CC=C2)[C-]2C=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)[C-]2C=CC=C2)C=C1
42434	CC(C)=CCCCCCO	COC(=O)CCCCC=C(C)C.CC(C)[CH2][AlH][CH2]C(C)C.CC1=CC=CC=C1
42435	FC1=CC=CC=C1N1CCN(CCCC2CC(C3=CC=CC(OC4=CC=CC=C4)=C3)=NO2)CC1	FC1=CC=CC=C1N1CCNCC1.O=CCCC1CC(C2=CC=CC(OC3=CC=CC=C3)=C2)=NO1.CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.[Na+]
42436	CC(C)(C)OC(=O)N1CCC(C#CC2=CC=CC=C2)CC1	C#CC1CCN(C(=O)OC(C)(C)C)CC1.IC1=CC=CC=C1.CC#N.CCN(CC)CC.[Cl][Pd]([Cl])([PH](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[PH](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
42437	CC1(C)CC(=O)C2=C1C=C(OC1=NC=C(C#N)C=C1)C=C2	CC1(C)CC(=O)C2=C1C=C(O)C=C2.N#CC1=CN=C(Cl)C=C1.CS(C)=O.[H-].[Na+]
42438	COCCN1CCC(COC(=O)N2CCN(C3=CC=CC=C3)CC2)CC1	COCCBr.O=C(OCC1CCNCC1)N1CCN(C2=CC=CC=C2)CC1.CCN(C(C)C)C(C)C.CN(C)C=O
42439	NC1=CC=CC=C1NC1=CC2=C(C=C1)OCCO2	O=[N+]([O-])C1=CC=CC=C1NC1=CC2=C(C=C1)OCCO2.CC(=O)O.CC1=CC=CC=C1.O.[Fe]
42440	O=C(C1=CC(O)=CC(O)=C1)N1CC[C@H](N(CC2=CC=NC3=CC=CC=C23)C(=O)C(F)(F)F)C[C@H]1CC1=CC=CC=C1	O=C(N(CC1=CC=NC2=CC=CC=C12)[C@H]1CCN[C@H](CC2=CC=CC=C2)C1)C(F)(F)F.O=C(O)C1=CC(O)=CC(O)=C1.CCN(CC)CC.O=C1OCCN1P(=O)(Cl)N1CCOC1=O
42441	CC1=C(C(=O)O)SC2=C1C(=O)N(CCN1CCCC1=O)C=N2	COC(=O)C1=C(C)C2=C(N=CN(CCN3CCCC3=O)C2=O)S1.C1CCOC1.CO.O.O.[Li][OH]
42442	CNC(=O)NC1=CC=CC(C)=C1CO	CN=C=O.CC1=C(CO)C(N)=CC=C1.C1=CC=CC=C1
42443	COC1=CC=CC=C1[C@H](C)C(=O)N1C[C@@H]2C(=O)CCC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@@H]2C1	COC1=CC=CC=C1[C@H](C)C(=O)O.O=C1CCC(C2=CC=CC=C2)(C2=CC=CC=C2)[C@@H]2CNC[C@H]12.C(=NC1CCCCC1)=NC1CCCCC1.CCN(C(C)C)C(C)C.CCOC(C)=O.CN(C)C=O.Cl.OC1=C2N=NNC2=CC=C1
42444	CC1=CC=C(N2N=C(CC(C(=O)O)C3=CC=CC(C)=C3)C=C2C2=CC=C(Br)C=C2)C=C1	CCOC(=O)C(CC1=NN(C2=CC=C(C)C=C2)C(C2=CC=C(Br)C=C2)=C1)C1=CC=CC(C)=C1.C1CCOC1.O.[Li+].[OH-]
42445	O=CC1=C(F)C=CC([N+](=O)[O-])=C1Cl	O=CC1=C(F)C=CC=C1Cl.O=[N+]([O-])[O-].N.O=S(=O)(O)O.[K+]
42446	CC(OC1=CC=C(CN)C=C1)C(F)(F)C(F)(F)F	CC(OC1=CC=C(C#N)C=C1)C(F)(F)C(F)(F)F.CCOCC.[Al+3].[H-].[H-].[H-].[H-].[Li+]
42447	COC1=CC=C(OCCC(C)CCCC(C)C)C=C1	CC(C)CCCC(C)CCCl.COC1=CC=C(O)C=C1.CCO.[I-].[K+].[Na+].[OH-]
42448	COC(=O)CC1=CC(OCCCC2CCN(C(=O)OC(C)(C)C)CC2)=CC=C1	CC(C)(C)OC(=O)N1CCC(CCCO)CC1.COC(=O)CC1=CC=CC(O)=C1.C1CCOC1.CC(C)OC(=O)N=NC(=O)OC(C)C.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1
42449	CC1=CC2=CC(OCC(=O)O)=C(Cl)C(Cl)=C2S1	CCOC(=O)COC1=C(Cl)C(Cl)=C2SC(C)=CC2=C1.CCO.[Na+].[OH-]
42450	COC1=C(OCCN)C=CC(CC(=O)NCCOC2=CC(C)=C(C)C=C2)=C1	COC1=C(OCCN=[N+]=[N-])C=CC(CC(=O)NCCOC2=CC(C)=C(C)C=C2)=C1.CO.[Pd]
42451	CC(C)(C)NS(=O)(=O)C1=CC=CS1	CC(C)(C)N.O=S(=O)(Cl)C1=CC=CS1.C1CCOC1
42452	COC1=CC(C)=C(S(=O)(=O)Cl)C(C)=C1	COC1=CC(C)=CC(C)=C1.O=S(=O)(O)Cl.ClCCl.O
42453	O=C(NC1=CC=C(O)C=C1)C1=CC(Cl)=C(Cl)C=C1	NC1=CC=C(O)C=C1.O=C(Cl)C1=CC(Cl)=C(Cl)C=C1.CCOC(C)=O.CN(C)C=O.Cl.C1=CC=NC=C1
42454	CC1(C)OB(C2=CC(NCC(F)(F)F)=CC(NC3=NC=CC(C(F)(F)F)=N3)=C2)OC1(C)C	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.FC(F)(F)CNC1=CC(NC2=NC=CC(C(F)(F)F)=N2)=CC(Br)=C1.C1COCCO1.CC(=O)[O-].CC(C)C1=CC(C(C)C)=C(C2=CC=CC=C2P(C2CCCCC2)C2CCCCC2)C(C(C)C)=C1.CCOCC.ClCCl.[Cl][Pd][Cl].O=C(/C=C/C1=CC=CC=C1)/C=C/C1=CC=CC=C1.O=C(/C=C/C1=CC=CC=C1)/C=C/C1=CC=CC=C1.O=C(/C=C/C1=CC=CC=C1)/C=C/C1=CC=CC=C1.[Fe+2].[K+].[Pd].[Pd].C1=CC=C(P(C2=CC=CC=C2)[C-]2C=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)[C-]2C=CC=C2)C=C1
42455	CCOC(=O)C(C(=O)OC(C)(C)C)C1=C([N+](=O)[O-])C=NC(NC2CCN(CCOC)CC2)=N1	CCOC(=O)C(C(=O)OC(C)(C)C)C1=C([N+](=O)[O-])C=NC(Cl)=N1.COCCN1CCC(N)CC1.CCO.CCOC(=O)CC(=O)OC(C)(C)C.CCOC(C)=O
42456	CCNC1=NC2=C(C=N1)C(=O)N(CC1=CC=C(N)C=C1)CC1CCCN21	CCNC1=NC2=C(C=N1)C(=O)N(CC1=CC=C([N+](=O)[O-])C=C1)CC1CCCN21.C1CCOC1.CCO.[H][H].[Pd]
42457	CCC1=C(C2=CC3=C(C=C2)N(C)C(CO[Si](C)(C)C(C)(C)C)=C3)N(CC2=C(OC)C=C(OC)C=C2)C(=O)C(C(=O)OC)=C1OS(=O)(=O)C1=CC=C(C)C=C1	CCC1=C(C2=CC3=C(C=C2)N(C)C(CO[Si](C)(C)C(C)(C)C)=C3)N(CC2=C(OC)C=C(OC)C=C2)C(=O)C(C(=O)OC)=C1O.CC1=CC=C(S(=O)(=O)Cl)C=C1.CCN(CC)CC.ClCCl
42458	CC(=O)C1=C(Cl)C=C(C(F)(F)F)C=C1Cl	CC(O)C1=C(Cl)C=C(C(F)(F)F)C=C1Cl.CCOCC.ClCCl.[O]=[Cr](=[O])([O-])[Cl].C1=CC=[NH+]C=C1
42459	O=C(O)C1=CC2=C(C=C1)NC=C2CCCO	COC(=O)C1=CC2=C(C=C1)NC=C2CCCO.CCO.Cl.[K+].[OH-]
42460	CN1C2CCC1CN(C(=O)OC(C)(C)C)CC2	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CN1C2CCNCC1CC2.CCN(CC)CC.ClC(Cl)Cl
42461	CN(C(=O)C1=CC=CC=C1OCC(=O)O)C1=CC=CC=C1	CCOC(=O)COC1=CC=CC=C1C(=O)N(C)C1=CC=CC=C1.CO.O.[K+].[OH-]
42462	CCNC(=O)CN1CCC2(CC1)CCN(C1=CC=C(C3CC3)C=C1)C2=O	CCN.O=C(O)CN1CCC2(CC1)CCN(C1=CC=C(C3CC3)C=C1)C2=O.CCN(CC)CC.CN(C)C(ON1N=NC2=CC=CC=C21)=[N+](C)C.CN(C)C=O.F[B-](F)(F)F
42463	O=C(O)/C=C/C1=NN(C2CCCCC2)C(C2=CC=C(OCC3=CC=CC=C3)C=C2)=C1Br	COC(=O)/C=C/C1=NN(C2CCCCC2)C(C2=CC=C(OCC3=CC=CC=C3)C=C2)=C1Br.O=C(O)/C=C/C1=NN(C2CCCCC2)C(C2=CC=C(OCC3=CC=CC=C3)C=C2)=C1
42464	O[C@@H]1CCN(CC2=CC=C(Br)C=C2)C1	BrCC1=CC=C(Br)C=C1.O[C@@H]1CCNC1.CCN(C(C)C)C(C)C.CN(C)C=O.Cl
42465	COC1=CC(C2=C(C)C=CC(C#N)=C2)=CC=C1	COC1=CC(B(O)O)=CC=C1.CC1=C(Cl)C=C(C#N)C=C1.C1COCCO1.CC(=O)[O-].CC(=O)[O-].CN(C)C1=CC=CC=C1C1=CC=CC=C1P(C1CCCCC1)C1CCCCC1.[Cs+].[F-].[Pd+2]
42466	N[C@H](CC1=CC=C(Cl)C=C1)C(=O)N1CCN(C2=C3C=CNC3=NC=C2C2=CC=CC(F)=C2)CC1	CC(C)(C)OC(=O)N[C@H](CC1=CC=C(Cl)C=C1)C(=O)N1CCN(C2=C3C=CNC3=NC=C2C2=CC=CC(F)=C2)CC1.Cl.Cl.ClCCl.NC1=C(F)C(N)=C(F)C(F)=C1F.O=C(O)C(F)(F)F
42467	OC1(C2=CC=CC=C2)CC2CCC(C1)N2	OC1(C2=CC=CC=C2)CC2CCC(C1)N2CC1=CC=CC=C1.O.O=C[O-].[NH4+].[OH-].[OH-].[Pd+2]
42468	COC1=CC2=C(C=C1)/C(=C/C1=C(C)C(C(=O)NCCNC3=NC=C(C(=O)NC4=CC=CC=C4N)C=C3)=C(C)N1)C(=O)N2	COC1=CC2=C(C=C1)/C(=C/C1=C(C)C(C(=O)O)=C(C)N1)C(=O)N2.NCCNC1=NC=C(C(=O)NC2=CC=CC=C2N)C=C1.CCN(CC)CC.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O.OC1=C2N=NNC2=CC=C1.[Cl-].[Na+]
42469	O=C(NC1CN(C(=O)C2=CC=CC=C2)CC1O)C(CS(=O)(=O)CC1=CC=CC=C1)NC(=O)N1CCOCC1	O=C(Cl)C1=CC=CC=C1.O=C(NC1CNCC1O)C(CS(=O)(=O)CC1=CC=CC=C1)NC(=O)N1CCOCC1.C1COCCO1.O=C(O)C(F)(F)F.O=C([O-])O.[Na+]
42470	COC1=CC(C(F)(F)F)=NC2=C(Cl)C=CC(F)=C12	CI.OC1=CC(C(F)(F)F)=NC2=C(Cl)C=CC(F)=C12.CC(C)=O.O=C([O-])[O-].[K+].[K+]
42471	CCOC(=O)CC1=CSC(NC(C)=O)=N1	CC(=O)O.CCOC(=O)CC1=CSC(N)=N1.CC(=O)OC(C)=O
